observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,cloud,moonAlt,sunAlt,note,target,fieldId,proposalId,block_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,scripted_id
741,198.9416155387453,-45.29439613883649,2025-05-01 08:07:43.862657792,60796.35392886624,30.0,u,309.2275362286525,309.2275362286525,1,1.8232885448877214,0.6907658551583917,1.4465238618521852,1.2410426144424962,22.546176697495852,0,4.442688836282972,31.0,3.053603541206081,23.054728108258836,33.26139516207675,233.02483906590646,101.16324929909658,0.0,-87.80529108122768,-40.262875716441485,"pair_33, ug, b",,-1,60,1,270.6944389183543,50.390785527749074,43.83296776895414,213.78005686863662,95.51136326060802,38.431418961954336,15.079727868575251,90.10944327349489,28.599236561907134,122.6552719191423,145.61142398016787,27.468044527001883,-110.72205062809682,0
742,202.0102294485828,-47.17374964533348,2025-05-01 08:08:19.521335808,60796.35392886624,30.0,u,313.01654543192024,313.01654543192024,1,1.7192534539707942,0.6907658551583917,1.3964207816530632,1.199857882518818,22.555159315017455,0,4.658678435495995,31.0,2.8346296253920826,23.147939924793754,35.56652420846949,231.18721927759566,98.01478706984662,0.0,-87.78457005218124,-40.13528220777504,"pair_33, ug, b",,-1,61,1,270.8434235361387,51.031332501766855,43.83296776895414,213.08801690090954,95.42519627520554,38.43181334268397,15.079852724898128,90.11852572312974,28.599206297955956,125.00202924750954,145.12521912779712,27.472239264287293,-112.53546723337237,0
743,197.5667623039716,-48.16973116896728,2025-05-01 08:08:55.307893760,60796.35392886624,30.0,u,310.6900179478784,310.6900179478784,1,1.8523661038589543,0.6907658551583917,1.4603214192915182,1.2523842066576278,22.546956364350365,0,4.786557819986716,31.0,3.1529867245993515,23.03004859226208,32.673434117266254,229.40270680667786,100.40957780773458,0.0,-87.76101549546031,-40.00720937285905,"pair_33, ug, b",,-1,62,1,270.99294244511515,51.09959575561295,43.83296776895414,212.3728797303498,95.33895836045241,38.43220913812136,15.07997802826627,90.12764078051897,28.599178063268663,122.15161127314776,142.71055798343562,27.476449187423658,-114.30252459649883,0
744,200.78221082121223,-50.116498434055615,2025-05-01 08:09:30.955549696,60796.35392886624,30.0,u,314.7633452038753,314.7633452038753,1,1.7455882285303586,0.6907658551583917,1.4092156021427813,1.2103752249613662,22.559654969646026,0,4.647656384262201,31.0,2.8655946046882055,23.126148243685154,34.950798132586506,227.45288826071916,97.00479824404266,0.0,-87.73480427933664,-39.879611978703004,"pair_33, ug, b",,-1,63,1,271.1418810121892,51.76814344791797,43.83296776895414,211.6387262751092,95.2532919950301,38.432603397691764,15.080102844568843,90.13672049497576,28.599152067342157,124.45902182509198,142.15195650206886,27.48064291222329,-116.23084901941515,0
745,199.42617623800342,-53.03798123487824,2025-05-01 08:10:06.398493952,60796.35392886624,30.0,u,316.2482386571182,316.2482386571182,1,1.77205888110354,0.6907658551583917,1.4219988628011293,1.2208830652225282,22.559629234163033,0,4.442944640643063,31.0,3.040449096745925,23.103039966287824,34.35476040510153,223.79492358280007,96.10384243181846,0.0,-87.70602442522208,-39.752725898659406,"pair_33, ug, b",,-1,64,1,271.28996427788076,52.352081088936664,43.83296776895414,210.88590678826168,95.16835161806601,38.432995393536665,15.080226943389432,90.145748103902,28.599128327461855,123.83453567299959,139.18388358603528,27.48481269448998,-119.87450518234608,0
746,207.940417869826,-53.78359856197662,2025-05-01 08:10:43.082746112,60796.35392886624,30.0,u,324.3259204012189,324.3259204012189,1,1.5765780478104998,0.6907658551583917,1.3256889770749707,1.141716339155626,22.58682071440836,0,5.684252543334335,31.0,5.126386004234524,23.285424344932462,39.36698347471476,223.14317808209535,88.99068002713508,0.0,-87.67338119302563,-39.62137341789593,"pair_33, ug, b",,-1,65,1,271.44323382057195,53.31660042835398,43.83296776895414,210.0812102338238,95.08068184807485,38.43340111852352,15.080355387745188,90.15509192224,28.5991059684872,128.90370420361225,140.4307154260582,27.48912866140912,-120.51468390831556,0
747,203.08264026946034,-54.987835418694054,2025-05-01 08:11:18.876549632,60796.35392886624,30.0,u,321.11071277282,321.11071277282,1,1.6827243416993378,0.6907658551583917,1.3785424573600833,1.1851618999499884,22.574472217040473,0,4.793803793569553,31.0,3.0736230971018363,23.18601515823733,36.460923052513195,221.5828776011978,92.1064297776233,0.0,-87.63873064857543,-39.493187230705956,"pair_33, ug, b",,-1,66,1,271.59278300277634,53.21714255044333,43.83296776895414,209.26948865305417,94.99538045707646,38.433796995596744,15.080480713602997,90.16420897268776,28.59908632137936,126.03087293300311,138.3585165907859,27.49334001018986,-122.0769188440671,0
748,201.82787978546338,-57.98109181019645,2025-05-01 08:11:54.335793152,60796.35392886624,30.0,u,322.6727413820176,322.6727413820176,1,1.7108245367701098,0.8168918981668339,1.5964812637484636,1.364307598801237,22.572905291987144,0,4.459244247513549,31.0,3.072251810432573,23.012077472382657,35.76862688636719,217.85240764396377,91.07836723252034,0.0,-87.60167735160806,-39.366177691322946,"pair_33, ug, b",,-1,67,1,271.7409343687794,53.75110861453794,43.83296776895414,208.43789331130756,94.91111013097587,38.434189172828425,15.080604867348626,90.17324084412711,28.599068970456376,125.28445569917854,135.33138663017738,27.49751213698456,-125.80335794839452,0
749,196.27779403270387,-58.842743874127144,2025-05-01 08:12:30.141687296,60796.35392886624,30.0,u,318.38079789101187,318.38079789101187,1,1.8441898861438173,0.8168918981668339,1.670028664288129,1.424763562044842,22.557615685611914,0,4.805894271279763,31.0,3.03116170618689,22.891647701186997,32.83649539136328,216.61330705476243,95.23500649670818,0.0,-87.56150807125648,-39.2379047979356,"pair_33, ug, b",,-1,68,1,271.89053406677084,53.61580438772002,43.83296776895414,207.56873853913933,94.82625175451663,38.43458518436812,15.08073023410961,90.18236104884018,28.599053583470536,122.38239001367889,133.26143462610113,27.5017251929395,-127.04053238672077,0
750,194.42687802086104,-61.73131174475068,2025-05-01 08:13:05.557292544,60796.35392886624,30.0,u,318.9750583598755,318.9750583598755,1,1.8813880282783015,0.8168918981668339,1.6901590280552559,1.4413107210614202,22.56110081843081,0,4.415605198664508,31.0,3.030445728427231,22.860991396567155,32.10837939292454,213.0979151883481,95.08523669558438,0.0,-87.51905457626822,-39.111008640987386,"pair_33, ug, b",,-1,69,1,272.03850310789494,54.06029505545988,43.83296776895414,206.67819681734994,94.74255110324155,38.43497687969658,15.080854233649037,90.19138187933069,28.599040473216846,121.59034937903314,130.30721361547683,27.50589246670868,-130.54742402407123,0
751,197.16677893728095,-66.94777046638295,2025-05-01 08:13:41.700347392,60796.35392886624,30.0,u,325.58781170066976,325.58781170066976,1,1.8148390156338412,0.8168918981668339,1.654030098513375,1.4116127409779942,22.568581932579637,0,5.14305486682546,31.0,5.348395700831663,22.920101161104842,33.436540932489926,206.95195037083695,89.41711805595338,0.0,-87.47293794245181,-38.98148399018796,"pair_33, ug, b",,-1,70,1,272.1895114879836,55.004929756623135,43.83296776895414,205.73578544928827,94.6573695516907,38.435376620969585,15.080980779460063,90.20058803944185,28.599029256194594,122.73646163418591,126.28062862271162,27.510145482087555,-136.68596746931743,0
752,202.93424131973305,-69.14131674354404,2025-05-01 08:14:18.180636416,60796.35392886624,30.0,u,333.09620467680145,333.09620467680145,1,1.7271728220494056,0.8168918981668339,1.6056172345133295,1.371817366769957,22.581799218104592,0,5.480289399705718,31.0,3.0736230828162454,23.000299630495473,35.37889340390095,204.12582539962048,82.60903092861373,0.0,-87.42353192939903,-38.8507282693503,"pair_33, ug, b",,-1,71,1,272.3419288574701,55.70523560541523,43.83296776895414,204.74807652733378,94.57163702265318,38.435780092430136,15.081108505269006,90.20988013757389,28.599020149685106,124.6157584467957,125.05961521588608,27.51443832816112,-139.51272692855338,0
753,195.03975960731293,-69.92077243989897,2025-05-01 08:14:54.617837568,60796.35392886624,30.0,u,325.7054154536856,325.7054154536856,1,1.8600730331941127,0.8168918981668339,1.6786437652774124,1.431845175058033,22.570805277537364,0,5.437201200292628,31.0,2.866318893518289,22.882001645726028,32.52131310247059,203.4163347101509,89.75319522227234,0.0,-87.3713169952705,-38.720104387500285,"pair_33, ug, b",,-1,72,1,272.4941662029079,55.4586106759579,43.83296776895414,203.72266839746476,94.48624992547863,38.43618308772784,15.081236079473033,90.21916130052618,28.599013275450275,121.78183255169301,123.27188618595375,27.51872625204162,-140.2306923458357,0
754,201.514954754877,-72.20972215905788,2025-05-01 08:15:31.360210176,60796.35392886624,30.0,u,333.9491277458893,333.9491277458893,1,1.7697161488036361,0.8168918981668339,1.6292311770691905,1.3912280275508746,22.576079476231993,0,5.742373130406534,31.0,3.103924888268344,22.961388634779414,34.406622455434515,200.5102399089406,82.16763772490867,0.0,-87.31576306484737,-38.588363623970395,"pair_33, ug, b",,-1,73,1,272.64767857753384,56.11676547079799,43.83296776895414,202.6469157365118,94.40039444106853,38.43658945861309,15.08136472139211,90.22852023642774,28.599008591817988,123.58490384885455,122.00450809176264,27.52305023842682,-143.13697670001494,0
755,192.2989795346035,-72.87311388961409,2025-05-01 08:16:08.318339328,60796.35392886624,30.0,u,325.07430198803564,325.07430198803564,1,1.910447353256895,0.8168918981668339,1.7057743846086961,1.454146544148348,22.566617747807733,0,5.958129155315011,31.0,2.8403054814746116,22.83804922001705,31.563123477364474,199.9290660624466,90.79095084309658,0.0,-87.25694341579997,-38.455826090615794,"pair_33, ug, b",,-1,74,1,272.8020923988114,55.86525283113221,43.83296776895414,201.51994680708106,94.31428441315393,38.4369982161638,15.081494117951507,90.23793417080992,28.59900615815806,120.76222643414415,120.25978922043646,27.527399767809364,-143.72582155257558,0
756,199.62040874916383,-75.26975087120273,2025-05-01 08:16:45.351234048,60796.35392886624,30.0,u,334.17325833316744,334.17325833316744,1,1.8174706460494774,0.8440163990640092,1.7017732980927514,1.4508576510322415,22.581462688944473,0,6.032895273459269,31.0,3.12310169990378,22.89169485676583,33.3817787834818,196.95848802731393,82.30159458499877,0.0,-87.19504772020427,-38.32299712824775,"pair_33, ug, b",,-1,75,1,272.95681859691996,56.474852918166185,43.83296776895414,200.3427687969883,94.2282509260095,38.43740780102467,15.081623775510197,90.24736719141296,28.59900601065333,122.47955981398343,118.94907862617801,27.531758249061795,-146.69559455327072,0
757,209.42527476721844,-77.36781489060039,2025-05-01 08:17:23.197442304,60796.35392886624,30.0,u,345.8909005136316,345.8909005136316,1,1.7381655079668394,0.8440163990640092,1.656822326945318,1.4139079527490512,22.586155435697687,0,6.846208346366385,31.0,3.120335416338043,22.96197787669714,35.121989453807174,193.86381430106405,71.180185544437,0.0,-87.1287344068176,-38.187226881539864,"pair_33, ug, b",,-1,76,1,273.11494287934477,57.071086058068616,43.83296776895414,199.08714600319166,94.14058691900853,38.43782638156882,15.081756279803459,90.25700742293438,28.599008229406678,124.10218151263213,117.54534804141025,27.536212608997687,-149.79651594524628,0
758,196.78971855727883,-78.31415910001913,2025-05-01 08:18:01.291745024,60796.35392886624,30.0,u,333.3108388841289,333.3108388841289,1,1.8718488116886765,0.7897999671229184,1.6381868785017932,1.398589614128474,22.575047160711645,0,7.094303322715058,31.0,2.8178960569503024,22.90383058916787,32.2917869670489,193.47011360256462,83.47103732030098,0.0,-87.05886443511167,-38.05054200839502,"pair_33, ug, b",,-1,77,1,273.2741037190405,56.78187620442989,43.83296776895414,197.7663541355703,94.05261218171287,38.43824770646983,15.081889651895608,90.26671089424553,28.599012881542794,121.2873812086644,115.8858870964008,27.540696330105057,-150.20379588374445,0
759,191.95352533430565,-81.3193623413548,2025-05-01 08:18:36.691910912,60796.35392886624,30.0,u,330.2947352939425,330.2947352939425,1,1.9330995281648435,0.7897999671229184,1.6701424363120119,1.4248570826484737,22.56960560773787,0,4.400165841769967,31.0,3.1218817792115185,22.850477692330454,31.151578175603376,190.04358407546545,86.58736287842929,0.0,-86.99112815301885,-37.92350174652661,"pair_33, ug, b",,-1,78,1,273.4220082529255,56.88209817237184,43.83296776895414,196.48477633481238,93.97109628382213,38.43863923445903,15.082013590806067,90.27572814915055,28.599019380037028,120.00099911440844,112.80864467406325,27.544863094862777,-153.6346085565484,0
760,182.76525666295694,-78.62312779815062,2025-05-01 08:19:14.304059648,60796.35392886624,30.0,u,319.3646053383125,319.3646053383125,1,2.0347784254172923,0.7447230529372701,1.6410428260083447,1.4009372029788594,22.56728396034604,0,6.612149410178215,31.0,3.1271183537637346,22.817800127425187,29.436193772143646,193.08997851505183,97.32118629496834,0.0,-86.91619577957458,-37.78850000106418,"pair_33, ug, b",,-1,79,1,273.5791546176792,56.685791633280864,43.83296776895414,195.06266971089454,93.88473665618804,38.43905522751796,15.08214527328311,90.28530889131503,28.599028580725914,118.47436057528593,114.19331118616965,27.54929037354397,-150.58973322770024,0
761,188.49828585610882,-75.78715400452623,2025-05-01 08:19:49.696537088,60796.35392886624,30.0,u,323.2509834897882,323.2509834897882,1,1.976355116669598,0.7447230529372701,1.6126073312127036,1.3775632262568422,22.56614662159991,0,4.392477692120531,31.0,3.103868291403357,22.865786555992273,30.396557576981458,196.47863636623183,93.5723568382756,0.0,-86.84289712760666,-37.66144337144515,"pair_33, ug, b",,-1,80,1,273.7270270292706,56.823340328063786,43.83296776895414,193.66456907428818,93.80370820779498,38.43944667122831,15.08226918382771,90.29432426918812,28.599039398840635,119.6556429466755,117.23677740753153,27.553456521608197,-147.19649351235694,0
762,182.6204437725646,-73.06719996324378,2025-05-01 08:20:26.181372416,60796.35392886624,30.0,u,315.73012816480065,315.73012816480065,1,2.0989647472977255,0.7717574745002164,1.7214619828161077,1.4670417498748405,22.564287152747333,0,5.4848355763824275,31.0,3.1412791070686534,22.73272598701936,28.452194611574793,199.34066885342747,100.78535315024276,0.0,-86.76450610812573,-37.530442943228046,"pair_33, ug, b",,-1,81,1,273.87946339372434,56.515481315043374,43.83296776895414,192.1593465781645,93.72041672577261,38.43985019688974,15.082396918028051,90.30361794047626,28.599052743538248,117.92157538952982,118.48680535377838,27.557751400468696,-144.33178674780146,0
763,186.6814188964331,-70.29273260567561,2025-05-01 08:21:01.568288256,60796.35392886624,30.0,u,317.826706567154,317.826706567154,1,2.0501460361449855,0.7717574745002164,1.697325860000735,1.4472018569206042,22.56377738984979,0,4.386915807859081,31.0,3.052439086235548,22.77242649358962,29.19412381133518,202.69734733159692,98.69235727232363,0.0,-86.68572937712936,-37.40336301025168,"pair_33, ug, b",,-1,82,1,274.02731256852485,56.51906383947762,43.83296776895414,190.63438242767182,93.63986201488783,38.4402415798308,15.082520807675488,90.31263198268523,28.599067813203824,118.91311952881614,121.45412776461589,27.561917177594797,-140.96559969614498,0
764,189.7948388722959,-67.46582744648019,2025-05-01 08:21:36.961679616,60796.35392886624,30.0,u,318.8605107430542,318.8605107430542,1,2.009005274565371,0.7807768047797059,1.692977376603122,1.4436274035677663,22.560450038385518,0,4.39339180310665,31.0,3.040449075816901,22.794887211523626,29.851832046499187,206.0863479666704,97.59548470717765,0.0,-86.60423472415584,-37.27623851310943,"pair_33, ug, b",,-1,83,1,274.1751887990701,56.45599545023185,43.83296776895414,189.04217193477626,93.55951909257587,38.44063303475886,15.082644719292034,90.3216477146659,28.599084980259804,119.83544074052423,124.4082455380262,27.5660838567723,-137.5679034414566,0
765,192.30733325588963,-64.6079901303918,2025-05-01 08:22:12.361301504,60796.35392886624,30.0,u,319.17516011979916,319.17516011979916,1,1.9739323046259898,0.7807768047797059,1.6751814730560248,1.4289991708520524,22.559155170730566,0,4.399622191751682,31.0,3.033959042347472,22.823592128607192,30.437820083740373,209.5057880021914,97.15156037069741,0.0,-86.52002125776372,-37.149070320919094,"pair_33, ug, b",,-1,84,1,274.32309106101826,56.326720490496555,43.83296776895414,187.37991209974498,93.4793883017513,38.44102455896256,15.082768652018958,90.33066507421321,28.599104245715306,120.70128846773774,127.35745057178065,27.570251409213785,-134.13975445207996,0
766,188.14194022884533,-62.16567854028011,2025-05-01 08:22:48.062387200,60796.35392886624,30.0,u,313.65010723667854,313.65010723667854,1,2.1214833434797504,0.7357196354176907,1.6661129379833448,1.4215448350223094,22.55741153491323,0,4.701086207727163,31.0,3.0722300114961345,22.754852224790543,28.123152649600343,211.89233090839062,102.17669852955392,0.0,-86.43235127459278,-37.020797570745565,"pair_33, ug, b",,-1,85,1,274.4722528609639,55.82680576623247,43.83296776895414,185.63017153942602,93.39880396668377,38.441419417763115,15.082893639447484,90.33975926696966,28.599125797642408,118.61670723222582,128.26922642241672,27.574454594183088,-131.74397460806213,0
767,190.47288717348553,-59.404288912559714,2025-05-01 08:23:23.443357952,60796.35392886624,30.0,u,313.73580401468666,313.73580401468666,1,2.089676109838359,0.7357196354176907,1.6510797375857558,1.4091875442954913,22.552730053456056,0,4.380971161308354,31.0,2.9861115795646365,22.779274263665265,28.590290130074223,215.21298821984115,101.84937459839922,0.0,-86.3427533082438,-36.89365358990401,"pair_33, ug, b",,-1,86,1,274.62007719679957,55.58517861308588,43.83296776895414,183.82108250435675,93.31916859194843,38.44181073641661,15.083017505467279,90.34877195743162,28.599149259147755,119.37934778447907,131.15010061497077,27.578620231437363,-128.4065822484228,0
768,197.93139635502376,-55.945261337262025,2025-05-01 08:23:59.393752576,60796.35392886624,30.0,u,317.4600797576995,317.4600797576995,1,1.8952812365911573,0.7807768047797059,1.634807819383268,1.3958120275330463,22.55179421526302,0,4.950394825267247,31.0,5.273891838609913,22.887392113509225,31.8452052804232,219.92931602657444,98.0420734631873,0.0,-86.24894591367644,-36.764441531451894,"pair_33, ug, b",,-1,87,1,274.77028062844687,55.502153220886775,43.83296776895414,181.90425790018944,93.23848205718227,38.442208353355895,15.083143364277218,90.35792974092082,28.599175242405636,123.02695648553262,136.22064404696783,27.58285305380285,-123.67257865744364,0
769,194.3788031763896,-53.82707304665142,2025-05-01 08:24:35.044358912,60796.35392886624,30.0,u,312.8102745368979,312.8102745368979,1,2.0384487709445427,0.7807768047797059,1.7078211567128874,1.4558289908179933,22.547634183061852,0,4.65060630245456,31.0,2.9424819104748083,22.76679782385026,29.37799440956734,221.9189580246433,102.08533466927514,0.0,-86.15316604570242,-36.636285252565855,"pair_33, ug, b",,-1,88,1,274.91923152176344,54.895609206173084,43.83296776895414,179.92350756693486,93.15869745157917,38.44260265496163,15.083268172841853,90.3670112003038,28.599203143309236,120.78907318200591,136.9219616217614,27.587050721270543,-121.66899044291017,0
770,196.05006103623523,-51.01099459442289,2025-05-01 08:25:10.440429568,60796.35392886624,30.0,u,311.8883640116833,311.8883640116833,1,2.0192882637282,0.6728151762312614,1.5064308328955665,1.2902861446401557,22.543971768072065,0,4.396071218751079,31.0,2.99464423834043,22.91155950337824,29.68452187114155,225.30852555955937,102.54961444126322,0.0,-86.05535613393754,-36.50902258347614,"pair_33, ug, b",,-1,89,1,275.0671189465204,54.437978452946524,43.83296776895414,177.87710043763335,93.07970783076834,38.44299414172916,15.083392089602691,90.37602786231585,28.59923294768269,121.41964801440594,139.81364229501656,27.591218558812006,-118.2582144592162,0
771,192.92367330930978,-48.9132252032431,2025-05-01 08:25:46.119236608,60796.35392886624,30.0,u,307.9808900626061,307.9808900626061,1,2.1931074017584287,0.6728151762312614,1.582946160287786,1.35318174375656,22.546587755905016,0,4.67880730706453,31.0,2.9056062742148443,22.771241156653417,27.127621968077587,227.0315448513389,105.87708691016708,0.0,-85.95402828728534,-36.38072179624113,"pair_33, ug, b",,-1,90,1,275.21618766535533,53.85797697277315,43.83296776895414,175.73348165486664,93.00031414107887,38.44338875598208,15.083516995474154,90.38511658989388,28.599265110439003,119.08174036785533,140.24504104558872,27.595419829621044,-116.51183973983308,0
772,194.56374024520036,-46.15633047440596,2025-05-01 08:26:21.497195520,60796.35392886624,30.0,u,307.029978938018,307.029978938018,1,2.1779982831043423,0.8259298470835252,1.8625034054806173,1.5829777993050673,22.542349692085207,0,4.37795933478351,31.0,2.9707584587986124,22.600984705741894,27.331445612146442,230.32420295180506,106.28375665044737,0.0,-85.85084196776506,-36.25348147476591,"pair_33, ug, b",,-1,91,1,275.3639994175533,53.31373558846544,43.83296776895414,173.528182801489,92.9218144741802,38.443780043163876,15.083640847418632,90.39412872234908,28.599299103891983,119.6116004700454,143.05932647017704,27.599585814990718,-113.1889888652783,0
773,191.75265645744983,-44.076777905229754,2025-05-01 08:26:57.195000320,60796.35392886624,30.0,u,303.74011417498787,303.74011417498787,1,2.3921103203525704,0.8259298470835252,1.9702951055995814,1.6715825768028558,22.547731697800902,0,4.697804811808051,31.0,2.8735735542467107,22.433961968922933,24.710964253968577,231.8235939816441,109.03883169736073,0.0,-85.74398461806395,-36.12506921391221,"pair_33, ug, b",,-1,92,1,275.51314750971034,52.778945872348544,43.83296776895414,171.22380083687756,92.84283140737985,38.44417486827456,15.083765818375522,90.40322237472411,28.599335526140887,117.20070200840759,143.20286520174906,27.603789605821486,-111.65720684799305,0
774,196.05771645750684,-43.35388658964636,2025-05-01 08:27:32.962918144,60796.35392886624,30.0,u,305.8203804044404,305.8203804044404,1,2.177035266714103,0.7087344370694705,1.6420570891653041,1.4017709272938799,22.538398652508462,0,4.767918025677412,31.0,3.194072629375317,22.737056223529848,27.34454549322167,233.62087737340806,106.95498643213737,0.0,-85.63415882137056,-35.996382998668246,"pair_33, ug, b",,-1,93,1,275.6625885398546,52.77536683657781,43.83296776895414,168.8375937183821,92.76392084377596,38.44457046922453,15.083891034068248,90.41233393108317,28.59937415722199,120.05191460741928,145.87468395801892,27.60800179578995,-109.82137745354716,0
775,193.341295005708,-41.35427129387932,2025-05-01 08:28:08.664350976,60796.35392886624,30.0,u,302.75549030342404,302.75549030342404,1,2.392414274171315,0.7087344370694705,1.7376840084445697,1.4803762549414363,22.544424568212403,0,4.701433123176841,31.0,2.833096925332846,22.569221307856427,24.707614474634376,234.9968771520312,109.49020619043132,0.0,-85.52178358507095,-35.867914281011565,"pair_33, ug, b",,-1,94,1,275.8117517896366,52.24569649385535,43.83296776895414,166.3822830542606,92.68538381882831,38.44496533520577,15.084016016295406,90.42142859444462,28.599414849927467,117.6214702867328,145.91992004342598,27.61220629847825,-108.40963192248448,0
776,190.7753222236883,-39.291856693053646,2025-05-01 08:28:44.374282752,60796.35392886624,30.0,u,299.99445566616436,299.99445566616436,1,2.66443757567643,0.7897999671229184,2.024716919348993,1.7163173077048723,22.54463548439068,0,4.709932254528727,31.0,2.8423862442580266,22.266664444338296,22.04370447649897,236.30455012167823,111.7666264461209,0.0,-85.40662959195653,-35.739393288127985,"pair_33, ug, b",,-1,95,1,275.9609505499183,51.76108211228527,43.83296776895414,163.85777150241924,92.60705446554185,38.44536029556311,15.084141027561666,90.43052546665582,28.599457684528662,115.16049495097336,145.75157489381567,27.6164119443494,-107.0607717308629,0
777,194.78969380566372,-38.55944134626198,2025-05-01 08:29:20.115963648,60796.35392886624,30.0,u,301.52652035628137,301.52652035628137,1,2.403070346702689,0.7897999671229184,1.9030967728262271,1.6163455472631587,22.539203796812345,0,4.741681462112636,31.0,3.207455417301592,22.463579624198207,24.59076917752569,238.21866541370983,110.09538243163378,0.0,-85.28861721434254,-35.61073630696274,"pair_33, ug, b",,-1,96,1,276.11028195977934,51.62190278791513,43.83296776895414,161.26849004917295,92.52888180561825,38.445755607444696,15.08426614925711,90.43963047073777,28.59950269251995,117.93927196434274,148.6262005141092,27.62062147182059,-105.10039983894742,0
778,209.0676934358356,-80.48904983645035,2025-05-01 08:30:58.882389504,60796.397755971804,30.0,u,331.0887872695198,331.0887872695198,1,1.8111158644388805,0.7807768047797059,1.5908537254581474,1.359681762326597,22.58477037596581,0,67.76642630283958,31.0,42.270700936205095,22.9690412108688,33.51434803971738,190.52484406011482,72.74418049943434,0.0,-84.95193591307167,-35.255134395211726,"pair_33, ug, a",,-1,0,1,276.522935456901,43.83296776895418,43.83296776895414,153.93794037596373,92.31384292315335,38.446847990620995,15.08461189935126,90.46478898238192,28.599638099948333,122.78982844149051,114.46123718820392,27.63225359106748,-152.7500392932068,0
779,209.6547120150641,-74.24798047765178,2025-05-01 08:31:34.919207424,60796.397755971804,30.0,u,327.5612665776111,327.5612665776111,1,1.7348533745508508,0.7807768047797059,1.5503158014794993,1.3263595888161483,22.584970107891902,0,5.036818428687733,31.0,6.242310041805859,23.03543162369721,35.19896740420061,197.8065370237362,76.68736988363581,0.0,-84.82849094112005,-35.12538698640497,"pair_33, ug, a",,-1,1,1,276.6734999714973,44.24863646124689,43.83296776895414,151.30156850218367,92.23556933259471,38.44724656820602,15.084738051518046,90.47396623404586,28.599691477908316,125.23434673699587,120.63142728478677,27.636496856187666,-145.4923102923927,0
780,218.2433181365859,-72.81273300993713,2025-05-01 08:32:11.494202624,60796.397755971804,30.0,u,335.3314112496786,335.3314112496786,1,1.6277356268440568,0.834971363749739,1.5783610968632038,1.3494128216215535,22.597836387910828,0,5.574995846480076,31.0,2.822710136282906,23.07355448644427,37.90473285676956,198.63392618101608,69.08662771436715,0.0,-84.70321836854721,-34.99370544312757,"pair_33, ug, a",,-1,2,1,276.8263130309147,44.41803896404573,43.83296776895414,148.67181555839764,92.15621127480559,38.447651098572905,15.084866086908288,90.4832790982828,28.599747817814862,128.03784561761967,122.27201012913274,27.640802889517207,-144.67637186316853,0
781,209.8717421976682,-71.12554145975399,2025-05-01 08:32:48.736138752,60796.397755971804,30.0,u,325.5909676556001,325.5909676556001,1,1.7081660231860125,0.834971363749739,1.6247034174090245,1.3875062091102182,22.589139278153986,0,6.2419367488235595,31.0,3.0880706027640663,22.999179804986063,35.83289197530618,201.563190118577,78.95273690552939,0.0,-84.57567796309463,-34.85962635134715,"pair_33, ug, a",,-1,3,1,276.98191261922534,44.5437045611295,43.83296776895414,146.05185267967104,92.07549352254105,38.44806300590515,15.08499645623821,90.49276028976892,28.599807425926702,126.31949753673494,123.7185294508101,27.645186820642202,-141.76745637652638,0
782,217.18180297513646,-69.68991277168396,2025-05-01 08:33:24.760555008,60796.397755971804,30.0,u,331.9021575871266,331.9021575871266,1,1.6061149783719466,0.9800840150984845,1.7986427490355215,1.5304843397071985,22.597603952562558,0,5.024416356762848,31.0,2.8380692978314777,22.942499906068164,38.50774575868812,202.5733857184255,72.82151050743315,0.0,-84.45232297137773,-34.729934101198204,"pair_33, ug, a",,-1,4,1,277.1324253179109,44.72366809455974,43.83296776895414,143.58140933345197,91.99749845842604,38.44846144747291,15.085122562770204,90.50193008842876,28.599867236747077,129.12160806884555,125.38945396454821,27.649426834100446,-140.7690721744667,0
783,210.13338220452178,-67.99781670706045,2025-05-01 08:34:01.529177856,60796.397755971804,30.0,u,323.5829046888851,323.5829046888851,1,1.6869211120490324,0.9800840150984845,1.8524043662584866,1.574676389064476,22.59240263411202,0,5.76862302399505,31.0,3.0524391230362364,22.868406655649814,36.355669215740186,205.37978014115726,81.24340457984411,0.0,-84.32643572575424,-34.59756617001698,"pair_33, ug, a",,-1,5,1,277.2860473679787,44.82630926872923,43.83296776895414,141.13183228213998,91.91797711302327,38.44886812059482,15.085251273710403,90.51128786852743,28.599930464850186,127.33036145624858,126.81477581444057,27.6537538336413,-137.98230375216997,0
